date,CO01C015 Index,CO03C001 Index,CO03C005 Index,CO03C008 Index,CO24C069 Index,NACI0004 Index,NACI00AD Index,NACI00B4 Index,NACI0137 Index,NACI019C Index
2021-03-24,50.48,98.79,67.69,83.4,68.14,69.5,84.05,83.4,84.5,94.0
2021-03-25,50.48,100.63,67.69,83.4,68.14,71.05,84.35,83.7,84.8,95.0
2021-03-26,49.07,99.56,72.39,87.65,70.93,71.6,84.45,83.8,85.05,95.0
2021-03-29,49.07,95.82,72.39,87.65,70.93,70.75,84.4,83.75,85.7,95.5
2021-03-30,49.07,97.17,72.39,87.65,70.93,70.6,83.95,83.3,87.0,95.0
2021-03-31,49.07,96.49,72.39,87.65,70.93,72.4,82.25,81.6,86.25,94.5
2021-04-01,50.24,96.9,67.32,82.07,68.86,71.35,80.55,79.9,85.4,94.5
2021-04-05,,,,,,,79.85,79.2,85.8,
2021-04-06,50.24,96.91,67.32,82.07,68.86,69.0,79.35,78.7,86.05,95.0
2021-04-07,50.24,97.91,67.32,82.07,68.86,69.45,78.95,78.3,86.0,96.0
2021-04-08,50.24,94.71,67.32,82.07,68.86,66.8,77.95,77.3,86.5,96.0
2021-04-09,49.82,94.28,67.88,82.89,67.42,65.9,78.2,77.55,86.55,96.0
2021-04-12,49.82,90.5,67.88,82.89,67.42,65.55,77.7,77.05,86.55,96.0
2021-04-13,49.82,90.2,67.88,82.89,67.42,64.85,77.65,77.0,86.7,96.0
2021-04-14,49.82,88.86,67.88,82.89,67.42,65.1,77.55,76.9,88.6,95.0
2021-04-15,49.82,90.3,67.88,82.89,67.42,65.75,79.75,79.1,88.6,95.0
2021-04-16,48.63,89.75,65.73,82.91,69.84,67.85,80.75,80.1,91.2,95.0
2021-04-19,48.63,90.56,65.73,82.91,69.84,66.25,82.1,81.45,91.2,95.0
2021-04-20,48.63,91.69,65.73,82.91,69.84,64.85,82.2,81.55,93.0,95.0
2021-04-21,48.63,90.22,65.73,82.91,69.84,64.5,83.65,83.0,96.85,95.0
2021-04-22,48.63,90.32,65.73,82.91,69.84,64.55,83.85,83.2,99.3,97.0
2021-04-23,48.78,90.8,65.6,81.43,72.93,63.55,84.1,83.45,99.6,97.0
2021-04-26,48.78,89.04,65.6,81.43,72.93,62.1,84.1,83.45,99.6,98.0
2021-04-27,48.78,90.09,65.6,81.43,72.93,62.8,83.95,83.3,99.9,98.0
2021-04-28,48.78,92.68,65.6,81.43,72.93,66.0,83.9,83.25,100.8,97.85
2021-04-29,48.78,95.5,65.6,81.43,72.93,67.85,83.0,82.35,100.65,98.0
2021-04-30,47.25,98.37,66.38,81.81,74.73,69.45,82.6,81.95,101.55,97.0
2021-05-03,,,,,,,82.7,82.05,101.6,
2021-05-04,47.25,98.62,66.38,81.81,74.73,71.05,82.8,82.15,101.8,97.0
2021-05-05,47.25,99.58,66.38,81.81,74.73,72.4,83.25,82.6,102.0,97.15
2021-05-06,47.25,102.2,66.38,81.81,74.73,69.65,85.25,84.6,102.6,97.5
2021-05-07,52.56,101.54,70.27,86.39,79.7,67.6,85.6,84.95,102.6,97.5
2021-05-10,52.56,101.75,70.27,86.39,79.7,69.2,88.1,87.45,102.65,97.5
2021-05-11,52.56,101.26,70.27,86.39,79.7,70.7,88.05,87.4,105.15,98.0
2021-05-12,52.56,105.23,70.27,86.39,79.7,75.15,89.9,89.25,105.2,98.25
2021-05-13,52.56,105.41,70.27,86.39,79.7,75.15,,,,98.25
2021-05-14,55.17,105.61,74.66,93.04,85.5,72.9,88.8,88.15,104.75,98.25
2021-05-17,55.17,105.29,74.66,93.04,85.5,71.05,90.35,89.7,105.25,98.5
2021-05-18,55.17,104.98,74.66,93.04,85.5,71.05,91.25,90.6,106.2,98.0
2021-05-19,55.17,104.83,74.66,93.04,85.5,69.65,91.0,90.35,106.1,98.0
2021-05-20,55.17,104.99,74.66,93.04,85.5,70.8,91.15,90.5,106.55,98.0
2021-05-21,57.22,106.89,76.72,91.69,83.96,70.35,87.65,87.0,106.65,98.0
2021-05-24,57.22,108.67,76.72,91.69,83.96,73.05,86.55,85.9,106.75,98.0
2021-05-25,57.22,109.84,76.72,91.69,83.96,73.1,86.65,86.0,106.35,98.0
2021-05-26,57.22,110.73,76.72,91.69,83.96,74.55,,,,99.0
2021-05-27,57.22,115.01,76.72,91.69,83.96,75.6,89.15,88.5,106.3,100.5
2021-05-28,59.18,116.24,78.6,94.65,89.75,78.15,89.15,88.5,105.35,100.5
2021-05-31,,,,,,,92.45,91.8,105.15,
2021-06-01,59.18,112.36,78.6,94.65,89.75,79.55,97.2,96.55,105.3,100.5
2021-06-02,59.18,112.33,78.6,94.65,89.75,81.15,100.05,99.4,105.2,101.0
2021-06-03,59.18,111.92,78.6,94.65,89.75,85.0,100.6,99.95,107.6,101.0
2021-06-04,61.73,113.78,82.33,98.66,97.38,83.6,98.95,98.3,107.95,101.0
2021-06-07,61.73,116.3,82.33,98.66,97.38,82.75,99.5,98.85,108.05,101.0
2021-06-08,61.73,116.31,82.33,98.66,97.38,85.25,99.15,98.5,108.75,102.0
2021-06-09,61.73,118.1,82.33,98.66,97.38,86.0,99.8,99.15,106.15,102.0
2021-06-10,61.73,118.35,82.33,98.66,97.38,87.05,99.85,99.2,106.15,102.5
2021-06-11,66.44,118.88,86.03,101.82,110.76,87.75,101.1,100.45,106.45,103.0
2021-06-14,66.44,118.88,86.03,101.82,110.76,85.25,102.1,101.45,106.8,103.0
2021-06-15,66.44,116.47,86.03,101.82,110.76,84.55,102.1,101.45,107.1,103.6
2021-06-16,66.44,114.19,86.03,101.82,110.76,84.25,103.6,102.95,109.7,104.0
2021-06-17,66.44,116.28,86.03,101.82,110.76,84.8,102.9,102.25,111.15,104.2
2021-06-18,65.54,115.6,86.48,103.31,107.17,85.4,102.9,102.25,111.65,104.25
2021-06-21,65.54,115.21,86.48,103.31,107.17,87.2,103.05,102.4,111.75,108.0
2021-06-22,65.54,115.24,86.48,103.31,107.17,89.1,101.7,101.05,112.05,108.3
2021-06-23,65.54,114.72,86.48,103.31,107.17,88.7,101.85,101.2,112.8,108.0
2021-06-24,65.54,115.46,86.48,103.31,107.17,90.3,103.8,103.15,113.1,108.05
2021-06-25,68.08,115.72,87.79,105.41,109.87,90.7,104.35,103.7,113.1,108.05
2021-06-28,68.08,114.61,87.79,105.41,109.87,89.8,104.35,103.7,113.4,108.05
2021-06-29,68.08,114.72,87.79,105.41,109.87,89.25,104.95,104.3,113.65,109.0
2021-06-30,68.08,114.32,87.79,105.41,109.87,89.4,107.65,107.0,116.2,109.0
2021-07-01,68.08,116.01,87.79,105.41,109.87,91.9,108.9,108.25,116.5,111.15
2021-07-02,69.0,116.68,89.18,107.39,119.65,91.65,109.9,109.25,116.5,111.05
2021-07-05,69.0,117.05,89.18,107.39,119.65,93.5,110.95,110.3,116.5,109.0
2021-07-06,69.0,117.05,89.18,107.39,119.65,91.2,110.45,109.8,116.85,108.2
2021-07-07,69.0,116.84,89.18,107.39,119.65,89.6,111.05,110.4,116.1,108.1
2021-07-08,69.0,116.5,89.18,107.39,119.65,89.4,110.4,109.75,116.05,108.1
2021-07-09,69.59,116.53,91.35,108.93,125.15,91.2,113.15,112.5,116.15,107.0
2021-07-12,69.59,117.43,91.35,108.93,125.15,93.05,113.65,113.0,116.6,107.0
2021-07-13,69.59,117.61,91.35,108.93,125.15,99.45,113.65,113.0,116.3,108.7
2021-07-14,69.59,120.88,91.35,108.93,125.15,99.9,114.6,113.95,115.7,108.0
2021-07-15,69.59,124.15,91.35,108.93,125.15,101.5,114.65,114.0,115.3,108.0
2021-07-16,76.65,126.29,98.11,117.78,132.62,103.6,115.1,114.45,116.15,109.0
2021-07-19,76.65,127.89,98.11,117.78,132.62,105.2,114.7,114.05,116.05,109.0
2021-07-20,76.65,132.18,98.11,117.78,132.62,103.8,,,,118.0
2021-07-21,76.65,128.38,98.11,117.78,132.62,104.7,116.3,115.65,116.95,119.0
2021-07-22,76.65,128.49,98.11,117.78,132.62,103.95,119.05,118.4,117.25,119.0
2021-07-23,81.12,128.82,102.56,123.15,135.54,104.3,119.0,118.35,122.15,119.0
2021-07-26,81.12,130.1,102.56,123.15,135.54,105.6,119.15,118.5,124.95,120.0
2021-07-27,81.12,129.71,102.56,123.15,135.54,105.15,119.5,118.85,125.95,120.0
2021-07-28,81.12,130.27,102.56,123.15,135.54,105.35,119.35,118.7,130.7,120.0
2021-07-29,81.12,129.81,102.56,123.15,135.54,106.75,119.4,118.75,133.9,120.3
2021-07-30,82.0,130.88,104.57,125.64,135.72,107.0,118.8,118.15,133.45,126.0
2021-08-02,82.0,133.3,104.57,125.64,135.72,105.6,118.8,118.15,133.45,129.0
2021-08-03,82.0,132.92,104.57,125.64,135.72,105.35,119.55,118.9,133.35,129.25
2021-08-04,82.0,133.35,104.57,125.64,135.72,106.3,120.35,119.7,133.65,129.25
2021-08-05,82.0,133.81,104.57,125.64,135.72,107.2,120.35,119.7,134.35,130.0
2021-08-06,82.66,134.08,104.82,125.73,138.51,108.4,120.3,118.65,138.05,131.0
2021-08-09,82.66,135.09,104.82,125.73,138.51,110.0,,,,131.0
2021-08-10,82.66,136.55,104.82,125.73,138.51,110.0,120.25,118.6,138.0,131.3
2021-08-11,82.66,137.19,104.82,125.73,138.51,110.7,120.65,119.0,140.15,132.0
2021-08-12,82.66,138.08,104.82,125.73,138.51,112.5,121.3,119.65,140.2,132.0
2021-08-13,87.6,138.41,108.79,132.07,145.93,113.6,123.1,121.45,141.0,133.15
2021-08-16,87.6,138.71,108.79,132.07,145.93,113.45,123.0,121.35,140.9,133.15
2021-08-17,87.6,139.65,108.79,132.07,145.93,112.2,123.5,121.85,140.9,133.15
2021-08-18,87.6,140.41,108.79,132.07,145.93,113.0,123.4,121.75,141.05,134.0
2021-08-19,87.6,141.0,108.79,132.07,145.93,109.1,123.65,122.0,141.2,134.0
2021-08-20,88.46,139.35,110.86,133.05,145.41,106.45,123.65,122.0,141.1,130.0
2021-08-23,88.46,141.21,110.86,133.05,145.41,111.3,124.25,122.6,141.15,132.0
2021-08-24,88.46,141.95,110.86,133.05,145.41,115.4,125.3,123.65,141.6,135.0
2021-08-25,88.46,142.3,110.86,133.05,145.41,112.95,126.8,125.15,141.95,133.0
2021-08-26,88.46,142.1,110.86,133.05,145.41,114.2,125.85,124.2,141.95,134.0
2021-08-27,89.14,142.9,113.48,135.76,144.0,112.35,125.9,124.25,144.7,134.15
2021-08-30,,,,,,,127.95,126.3,145.25,
2021-08-31,89.14,146.25,113.48,135.76,144.0,116.55,129.0,127.35,145.7,135.0
2021-09-01,89.14,148.95,113.48,135.76,144.0,121.0,129.0,127.35,145.7,135.0
2021-09-02,89.14,150.83,113.48,135.76,144.0,121.0,128.5,126.85,147.05,135.8
2021-09-03,95.79,149.35,120.49,144.6,149.0,121.45,130.5,128.85,149.05,135.8
2021-09-06,95.79,151.0,120.49,144.6,149.0,123.5,129.8,128.15,148.65,135.0
2021-09-07,95.79,151.28,120.49,144.6,149.0,121.9,129.25,127.6,148.65,134.0
2021-09-08,95.79,154.35,120.49,144.6,149.0,124.2,132.8,131.15,148.9,134.7
2021-09-09,95.79,155.85,120.49,144.6,149.0,122.85,133.4,131.75,149.95,133.0
2021-09-10,98.9,156.35,124.34,148.35,161.96,127.5,133.4,131.75,150.2,133.5
2021-09-13,98.9,157.33,124.34,148.35,161.96,126.5,134.65,133.0,150.65,139.0
2021-09-14,98.9,158.43,124.34,148.35,161.96,126.1,136.5,134.85,151.25,151.0
2021-09-15,98.9,159.38,124.34,148.35,161.96,127.9,139.0,137.35,152.4,160.0
2021-09-16,98.9,159.5,124.34,148.35,161.96,127.65,139.5,137.85,153.0,160.4
2021-09-17,100.79,158.85,126.75,149.79,167.0,128.55,140.7,139.05,155.2,161.0
2021-09-20,100.79,159.0,126.75,149.79,167.0,127.9,140.75,139.1,155.3,161.0
2021-09-21,100.79,159.0,126.75,149.79,167.0,127.9,140.8,139.15,155.8,172.0
2021-09-22,100.79,159.67,126.75,149.79,167.0,128.6,140.8,139.15,156.15,172.45
2021-09-23,100.79,163.19,126.75,149.79,167.0,130.2,140.85,139.2,157.65,172.6
2021-09-24,104.18,170.33,130.63,156.17,172.25,137.5,140.9,139.25,159.6,180.0
2021-09-27,104.18,180.67,130.63,156.17,172.25,149.9,140.95,139.3,159.85,189.0
2021-09-28,104.18,188.5,130.63,156.17,172.25,156.3,141.4,139.75,161.85,189.75
2021-09-29,104.18,189.5,130.63,156.17,172.25,157.65,141.85,140.2,165.3,194.0
2021-09-30,104.18,201.13,130.63,156.17,172.25,164.1,143.15,141.5,170.1,195.0
2021-10-01,126.17,209.88,155.43,183.7,201.25,176.0,143.15,141.5,172.95,195.0
2021-10-04,126.17,221.17,155.43,183.7,201.25,180.8,144.8,143.15,174.95,195.7
2021-10-05,126.17,246.5,155.43,183.7,201.25,212.85,146.8,145.15,177.9,202.0
2021-10-06,126.17,241.4,155.43,183.7,201.25,181.75,148.0,146.35,181.15,204.0
2021-10-07,126.17,218.4,155.43,183.7,201.25,179.05,155.25,153.6,185.35,205.0
2021-10-08,152.61,221.98,185.6,216.97,255.0,182.65,159.8,158.15,192.25,205.75
2021-10-11,152.61,230.1,185.6,216.97,255.0,199.15,164.05,162.4,207.05,205.75
2021-10-12,152.61,234.95,185.6,216.97,255.0,201.9,173.2,171.55,210.5,211.0
2021-10-13,152.61,242.11,185.6,216.97,255.0,201.85,194.6,192.95,222.3,211.0
2021-10-14,152.61,245.05,185.6,216.97,255.0,203.75,199.2,197.55,222.8,211.0
2021-10-15,158.45,246.9,192.5,224.43,248.47,201.0,204.55,202.9,224.7,216.0
2021-10-18,158.45,237.81,192.5,224.43,248.47,187.15,208.25,206.6,229.7,220.0
2021-10-19,158.45,228.4,192.5,224.43,248.47,182.2,210.6,208.95,234.65,239.0
2021-10-20,158.45,221.75,192.5,224.43,248.47,177.6,205.6,203.95,234.65,238.0
2021-10-21,158.45,197.0,192.5,224.43,248.47,150.1,205.65,204.0,234.6,240.0
2021-10-22,132.88,177.4,167.09,191.93,220.0,146.2,204.15,202.5,233.5,241.0
2021-10-25,132.88,183.55,167.09,191.93,220.0,137.5,201.9,200.25,232.8,241.0
2021-10-26,132.88,184.45,167.09,191.93,220.0,149.4,199.1,197.45,231.35,240.0
2021-10-27,132.88,174.85,167.09,191.93,220.0,136.6,195.45,193.8,228.0,238.0
2021-10-28,132.88,168.04,167.09,191.93,220.0,132.45,191.75,190.1,223.95,238.0
2021-10-29,103.51,167.97,130.91,155.6,203.48,112.75,187.15,185.5,219.05,237.75
2021-11-01,103.51,133.1,130.91,155.6,203.48,101.3,181.1,179.45,207.6,237.0
2021-11-02,103.51,113.7,130.91,155.6,203.48,90.3,178.0,176.35,201.2,236.75
2021-11-03,103.51,140.38,130.91,155.6,203.48,105.4,167.55,165.9,191.25,236.05
2021-11-04,103.51,157.42,130.91,155.6,203.48,112.75,,,,236.0
2021-11-05,84.19,139.3,107.17,122.99,147.0,109.8,158.15,156.5,180.45,221.0
2021-11-08,84.19,144.8,107.17,122.99,147.0,114.6,146.15,144.5,170.65,226.0
2021-11-09,84.19,147.0,107.17,122.99,147.0,115.05,146.15,134.5,165.7,222.0
2021-11-10,84.19,133.5,107.17,122.99,147.0,109.55,146.1,134.45,165.7,222.0
2021-11-11,84.19,133.28,107.17,122.99,147.0,106.8,135.75,134.1,165.55,219.0
2021-11-12,86.7,129.88,107.14,127.16,143.0,102.2,132.4,130.75,159.1,210.0
2021-11-15,86.7,125.35,107.14,127.16,143.0,100.35,132.4,130.75,158.8,199.0
2021-11-16,86.7,126.65,107.14,127.16,143.0,99.9,129.75,130.75,157.3,194.75
2021-11-17,86.7,129.21,107.14,127.16,143.0,101.05,121.45,122.45,153.1,187.25
2021-11-18,86.7,135.75,107.14,127.16,143.0,109.1,121.2,122.2,153.7,175.0
2021-11-19,81.9,140.17,104.56,122.32,134.0,113.65,114.5,115.5,148.6,172.0
2021-11-22,81.9,152.44,104.56,122.32,134.0,119.2,114.5,115.5,148.6,171.75
2021-11-23,81.9,154.18,104.56,122.32,134.0,129.7,110.5,111.5,148.5,170.0
2021-11-24,81.9,160.44,104.56,122.32,134.0,134.75,114.25,115.25,148.7,170.0
2021-11-25,81.9,165.56,104.56,122.32,134.0,136.6,117.25,118.25,148.9,171.0
2021-11-26,101.1,158.9,129.26,148.17,155.0,125.15,118.1,119.1,149.1,165.0
2021-11-29,101.1,132.0,129.26,148.17,155.0,113.2,119.25,120.25,149.15,164.0
2021-11-30,101.1,128.56,129.26,148.17,155.0,94.4,121.25,122.25,149.85,164.0
2021-12-01,101.1,121.38,129.26,148.17,155.0,108.15,121.45,122.45,149.85,166.0
2021-12-02,101.1,131.36,129.26,148.17,155.0,108.15,118.0,119.0,147.25,166.5
2021-12-03,77.98,128.92,99.91,120.15,117.5,105.4,120.85,121.85,149.15,165.0
2021-12-06,77.98,125.9,99.91,120.15,117.5,103.35,121.8,122.8,145.2,160.0
2021-12-07,77.98,130.92,99.91,120.15,117.5,103.75,119.8,120.8,143.35,155.0
2021-12-08,77.98,130.63,99.91,120.15,117.5,108.1,119.8,120.8,142.9,156.0
2021-12-09,77.98,136.55,99.91,120.15,117.5,111.1,120.1,121.1,138.45,152.0
2021-12-10,83.41,139.33,106.41,126.08,128.25,109.75,118.3,119.3,137.45,150.0
2021-12-13,83.41,145.42,106.41,126.08,128.25,115.25,116.75,117.75,137.25,147.0
2021-12-14,83.41,144.25,106.41,126.08,128.25,116.15,116.25,117.25,136.6,146.0
2021-12-15,83.41,146.55,106.41,126.08,128.25,115.9,115.45,116.45,136.05,139.0
2021-12-16,83.41,145.28,106.41,126.08,128.25,118.45,114.25,115.25,135.85,138.0
2021-12-17,91.4,147.3,115.27,135.33,147.75,118.45,122.85,123.85,135.85,140.0
2021-12-20,91.4,145.6,115.27,135.33,147.75,120.95,122.65,123.65,136.1,140.0
2021-12-21,91.4,150.13,115.27,135.33,147.75,119.35,122.65,123.65,136.25,139.8
2021-12-22,91.4,150.0,115.27,135.33,147.75,119.6,123.85,124.85,136.25,150.0
2021-12-23,91.4,151.96,115.27,135.33,147.75,112.25,125.4,126.4,136.9,160.0
2021-12-24,90.92,138.5,115.6,138.08,150.0,112.25,125.4,126.4,136.9,160.0
2021-12-28,,,,,,,125.85,126.85,136.4,
2021-12-29,90.92,135.66,115.6,138.08,150.0,107.65,126.4,127.4,136.55,166.0
2021-12-30,90.92,125.63,115.6,138.08,150.0,93.9,126.2,127.2,134.8,161.0
2021-12-31,75.54,115.67,97.28,115.55,116.29,93.45,126.3,127.3,134.3,159.0
2022-01-03,,,,,,,127.4,128.4,135.8,
2022-01-04,75.54,127.31,97.28,115.55,116.29,107.45,127.15,128.15,135.65,158.5
2022-01-05,75.54,144.08,97.28,115.55,116.29,118.0,127.15,128.15,135.65,172.0
2022-01-06,75.54,146.33,97.28,115.55,116.29,122.85,127.95,128.95,135.65,174.5
2022-01-07,87.11,156.36,110.04,128.79,132.0,128.35,129.2,130.2,136.1,182.0
2022-01-10,87.11,160.25,110.04,128.79,132.0,125.8,137.85,138.85,136.4,180.0
2022-01-11,87.11,157.47,110.04,128.79,132.0,122.15,144.7,145.7,136.7,175.0
2022-01-12,87.11,163.5,110.04,128.79,132.0,125.1,145.5,146.5,136.95,175.0
2022-01-13,87.11,164.5,110.04,128.79,132.0,135.2,146.0,147.0,137.05,175.0
2022-01-14,96.51,167.15,126.32,139.82,141.48,150.55,147.55,148.55,137.25,174.0
2022-01-17,96.51,178.0,126.32,139.82,141.48,143.7,155.65,156.65,137.1,174.0
2022-01-18,96.51,177.1,126.32,139.82,141.48,146.0,155.55,156.55,137.05,174.0
2022-01-19,96.51,184.75,126.32,139.82,141.48,146.0,155.55,156.55,136.5,190.0
2022-01-20,96.51,183.3,126.32,139.82,141.48,142.3,155.4,156.4,137.55,201.0
2022-01-21,114.04,189.6,138.43,158.47,170.25,148.75,156.45,157.45,137.7,211.0
2022-01-24,114.04,193.13,138.43,158.47,170.25,156.05,156.3,157.3,137.7,211.0
2022-01-25,114.04,198.2,138.43,158.47,170.25,161.1,154.25,155.25,139.65,211.0
2022-01-26,114.04,207.25,138.43,158.47,170.25,167.05,154.4,155.4,139.3,226.0
2022-01-27,114.04,206.7,138.43,158.47,170.25,164.1,160.25,161.25,140.75,227.25
2022-01-28,125.83,201.22,148.91,173.55,199.2,157.65,161.0,162.0,142.85,227.25
2022-01-31,125.83,184.73,148.91,173.55,199.2,157.2,161.25,162.25,142.9,227.25
2022-02-01,125.83,188.44,148.91,173.55,199.2,155.4,,,,217.0
2022-02-02,125.83,178.85,148.91,173.55,199.2,158.15,,,,217.0
2022-02-03,125.83,180.9,148.91,173.55,199.2,143.35,160.8,161.8,143.2,217.0
2022-02-04,109.0,186.0,138.89,153.16,174.0,151.25,161.25,162.25,144.95,217.0
2022-02-07,109.0,184.38,138.89,153.16,174.0,157.2,161.6,162.6,146.35,224.0
2022-02-08,109.0,202.3,138.89,153.16,174.0,166.15,164.65,165.65,146.35,230.5
2022-02-09,109.0,205.75,138.89,153.16,174.0,172.4,166.05,167.05,147.2,232.4
2022-02-10,109.0,202.29,138.89,153.16,174.0,169.15,166.7,167.7,150.2,234.45
2022-02-11,124.66,215.17,160.72,180.32,189.0,178.3,173.1,174.1,151.5,234.45
2022-02-14,124.66,218.08,160.72,180.32,189.0,180.15,173.95,174.95,151.9,239.0
2022-02-15,124.66,232.34,160.72,180.32,189.0,179.25,173.95,174.75,151.45,239.5
2022-02-16,124.66,207.8,160.72,180.32,189.0,170.95,173.6,174.4,151.35,231.5
2022-02-17,124.66,203.92,160.72,180.32,189.0,165.45,173.2,174.0,150.85,232.6
2022-02-18,128.49,195.44,162.33,181.9,179.57,170.5,180.25,181.05,150.3,231.6
2022-02-21,128.49,198.7,162.33,181.9,179.57,171.0,179.95,180.75,150.4,236.7
2022-02-22,128.49,219.0,162.33,181.9,179.57,184.25,180.8,181.6,150.85,236.5
2022-02-23,128.49,223.6,162.33,181.9,179.57,194.35,181.65,182.45,151.65,251.0
2022-02-24,128.49,250.95,162.33,181.9,179.57,231.9,185.25,186.05,153.6,275.65
2022-02-25,151.27,249.3,189.0,216.37,220.0,216.35,186.35,187.15,157.5,286.0
2022-02-28,151.27,271.0,189.0,216.37,220.0,245.7,191.8,192.6,159.6,311.0
2022-03-01,151.27,298.5,189.0,216.37,220.0,290.65,194.15,194.95,167.65,330.95
2022-03-02,151.27,422.5,189.0,216.37,220.0,391.45,202.85,203.65,171.2,457.95
2022-03-03,151.27,397.0,189.0,216.37,220.0,350.15,228.2,229.0,212.45,428.3
2022-03-04,251.7,410.5,306.76,346.85,312.5,386.85,249.7,250.5,213.4,444.5
2022-03-07,251.7,436.38,306.76,346.85,312.5,418.9,256.4,257.2,233.75,470.25
2022-03-08,251.7,445.25,306.76,346.85,312.5,429.9,322.25,323.05,263.6,487.75
2022-03-09,251.7,448.4,306.76,346.85,312.5,402.4,329.15,329.95,284.4,484.75
2022-03-10,251.7,412.75,306.76,346.85,312.5,331.85,330.75,331.55,284.7,453.3
